Car_id,Date,Engine,Transmission,Color,Price ($),Body Style,Phone
C_CND_021794,11/26/2023,Double Overhead Camshaft,Auto,Pale White,19000,Sedan,8467886
C_CND_021795,11/26/2023,Double Overhead Camshaft,Auto,Pale White,20000,Hatchback,7388450
C_CND_021796,11/26/2023,Overhead Camshaft,Manual,Pale White,29001,SUV,8806215
C_CND_021797,11/26/2023,Overhead Camshaft,Manual,Black,43001,Sedan,7810573
C_CND_021798,11/26/2023,Double Overhead Camshaft,Auto,Black,39801,Passenger,6908468
C_CND_021799,11/26/2023,Overhead Camshaft,Manual,Black,69001,SUV,6087620
C_CND_021800,11/26/2023,Double Overhead Camshaft,Auto,Black,16601,Passenger,8127621
C_CND_021801,11/26/2023,Overhead Camshaft,Manual,Black,17001,Hatchback,6864342
C_CND_021802,11/26/2023,Double Overhead Camshaft,Auto,Pale White,53500,Hardtop,6240261
C_CND_021803,11/26/2023,Double Overhead Camshaft,Auto,Black,27001,SUV,8162018
C_CND_021804,11/26/2023,Overhead Camshaft,Manual,Black,10001,SUV,7858457
C_CND_021805,11/26/2023,Double Overhead Camshaft,Auto,Pale White,45501,SUV,7233384
C_CND_021806,11/26/2023,Overhead Camshaft,Manual,Black,42501,Hardtop,6304253
C_CND_021807,11/26/2023,Overhead Camshaft,Manual,Pale White,29201,Hardtop,7306649
C_CND_021808,11/26/2023,Overhead Camshaft,Manual,Black,17001,Hatchback,6629294
C_CND_021809,11/26/2023,Overhead Camshaft,Manual,Pale White,21000,Hardtop,7758707
C_CND_021810,11/26/2023,Double Overhead Camshaft,Auto,Black,60000,Hatchback,7757484
C_CND_021811,11/26/2023,Double Overhead Camshaft,Auto,Black,16000,Sedan,7099008
C_CND_021812,11/26/2023,Overhead Camshaft,Manual,Pale White,17000,Sedan,7492800
C_CND_021813,11/26/2023,Overhead Camshaft,Manual,Black,16000,SUV,7730247
C_CND_021814,11/26/2023,Overhead Camshaft,Manual,Pale White,21000,Sedan,7524410
C_CND_021815,11/26/2023,Overhead Camshaft,Manual,Pale White,21000,Sedan,7748888
C_CND_021816,11/26/2023,Overhead Camshaft,Manual,Pale White,37000,Passenger,6076728
C_CND_021817,11/26/2023,Overhead Camshaft,Manual,Pale White,20000,Hatchback,7751105
C_CND_021818,11/26/2023,Overhead Camshaft,Manual,Black,10000,SUV,7698827
C_CND_021819,11/26/2023,Double Overhead Camshaft,Auto,Black,21500,SUV,8602094
C_CND_021820,11/26/2023,Double Overhead Camshaft,Auto,Black,12001,Hardtop,7143325
C_CND_021821,11/26/2023,Overhead Camshaft,Manual,Pale White,13000,Passenger,7293252
C_CND_021822,11/26/2023,Overhead Camshaft,Manual,Black,18000,SUV,8755091
C_CND_021823,11/26/2023,Overhead Camshaft,Manual,Pale White,14000,Passenger,8894825
C_CND_021824,11/26/2023,Overhead Camshaft,Manual,Pale White,29000,SUV,6630753
C_CND_021825,11/26/2023,Overhead Camshaft,Manual,Pale White,13000,Passenger,7206072
C_CND_021826,11/27/2023,Double Overhead Camshaft,Auto,Black,27001,SUV,7489965
C_CND_021827,11/27/2023,Overhead Camshaft,Manual,Black,10001,SUV,8016729
C_CND_021828,11/27/2023,Double Overhead Camshaft,Auto,Pale White,45001,SUV,8194413
C_CND_021829,11/27/2023,Overhead Camshaft,Manual,Black,18000,Hardtop,8884860
C_CND_021830,11/27/2023,Double Overhead Camshaft,Auto,Black,33001,Hardtop,6942272
C_CND_021831,11/27/2023,Overhead Camshaft,Manual,Black,17001,Hatchback,8989411
C_CND_021832,11/27/2023,Double Overhead Camshaft,Auto,Black,26331,Hardtop,7442219
C_CND_021833,11/27/2023,Double Overhead Camshaft,Auto,Black,26001,Hatchback,6397761
C_CND_021834,11/27/2023,Overhead Camshaft,Manual,Pale White,21001,Hatchback,7464978
C_CND_021835,11/27/2023,Double Overhead Camshaft,Auto,Pale White,18501,Hatchback,6666977
C_CND_021836,11/27/2023,Double Overhead Camshaft,Auto,Pale White,19001,Passenger,8984468
C_CND_021837,11/27/2023,Double Overhead Camshaft,Auto,Black,14001,Hatchback,7061086
C_CND_021838,11/27/2023,Double Overhead Camshaft,Auto,Pale White,19001,Sedan,7943475
C_CND_021839,11/27/2023,Double Overhead Camshaft,Auto,Pale White,69001,Sedan,8576591
C_CND_021840,11/27/2023,Double Overhead Camshaft,Auto,Pale White,46600,Sedan,7921557
C_CND_021841,11/27/2023,Double Overhead Camshaft,Auto,Black,22000,Hardtop,8024652
C_CND_021842,11/27/2023,Double Overhead Camshaft,Auto,Black,26000,Hardtop,8745021
C_CND_021843,11/27/2023,Double Overhead Camshaft,Auto,Pale White,39000,Hardtop,6997201
C_CND_021844,11/27/2023,Overhead Camshaft,Manual,Pale White,27000,Hardtop,7803915
C_CND_021845,11/27/2023,Overhead Camshaft,Manual,Black,18000,Hardtop,7339106
C_CND_021846,11/27/2023,Double Overhead Camshaft,Auto,Pale White,26000,Sedan,6931892
C_CND_021847,11/27/2023,Overhead Camshaft,Manual,Black,34100,Sedan,6637820
C_CND_021848,11/27/2023,Double Overhead Camshaft,Auto,Pale White,19000,Hatchback,8751488
C_CND_021849,11/27/2023,Double Overhead Camshaft,Auto,Pale White,19000,SUV,7004682
C_CND_021850,11/27/2023,Overhead Camshaft,Manual,Pale White,71000,Hatchback,8440750
C_CND_021851,11/27/2023,Double Overhead Camshaft,Auto,Pale White,19500,Hatchback,7001387
C_CND_021852,11/27/2023,Double Overhead Camshaft,Auto,Pale White,45000,Hardtop,6386066
C_CND_021853,11/27/2023,Overhead Camshaft,Manual,Pale White,22000,Sedan,8033164
C_CND_021854,11/27/2023,Overhead Camshaft,Manual,Pale White,25500,Sedan,6751647
C_CND_021855,11/27/2023,Overhead Camshaft,Manual,Pale White,54000,Sedan,6945819
C_CND_021856,11/27/2023,Double Overhead Camshaft,Auto,Pale White,24000,Sedan,8197347
C_CND_021857,11/27/2023,Double Overhead Camshaft,Auto,Black,22000,Sedan,6795867
C_CND_021858,11/27/2023,Double Overhead Camshaft,Auto,Black,22000,Passenger,7567312
C_CND_021859,11/27/2023,Double Overhead Camshaft,Auto,Black,33500,Hatchback,7406934
C_CND_021860,11/27/2023,Overhead Camshaft,Manual,Black,26000,SUV,8268826
C_CND_021861,11/27/2023,Double Overhead Camshaft,Auto,Pale White,38000,Passenger,6421936
C_CND_021862,11/27/2023,Overhead Camshaft,Manual,Black,16000,SUV,8783179
C_CND_021863,11/27/2023,Overhead Camshaft,Manual,Black,25000,Hardtop,7196917
C_CND_021864,11/27/2023,Overhead Camshaft,Manual,Black,38000,SUV,7867767
C_CND_021865,11/27/2023,Double Overhead Camshaft,Auto,Pale White,28000,Hatchback,8259182
C_CND_021866,11/27/2023,Double Overhead Camshaft,Auto,Pale White,12000,Hatchback,7625530
C_CND_021867,11/27/2023,Double Overhead Camshaft,Auto,Pale White,21000,Hatchback,6804785
C_CND_021868,11/27/2023,Double Overhead Camshaft,Auto,Black,26001,Hatchback,6256505
C_CND_021869,11/27/2023,Overhead Camshaft,Manual,Pale White,21001,Hatchback,8234947
C_CND_021870,11/27/2023,Double Overhead Camshaft,Auto,Pale White,18001,Hatchback,6165011
C_CND_021871,11/27/2023,Double Overhead Camshaft,Auto,Pale White,19001,Passenger,7277489
C_CND_021872,11/27/2023,Double Overhead Camshaft,Auto,Black,14000,Hatchback,8050368
C_CND_021873,11/27/2023,Double Overhead Camshaft,Auto,Pale White,19000,Sedan,8086936
C_CND_021874,11/27/2023,Double Overhead Camshaft,Auto,Pale White,69000,Sedan,7469237
C_CND_021875,11/27/2023,Double Overhead Camshaft,Auto,Black,26000,SUV,6463066
C_CND_021876,11/27/2023,Overhead Camshaft,Manual,Pale White,23000,Hatchback,6898809
C_CND_021877,11/27/2023,Double Overhead Camshaft,Auto,Pale White,24001,Sedan,6084874
C_CND_021878,11/27/2023,Double Overhead Camshaft,Auto,Pale White,12001,SUV,7096924
C_CND_021879,11/27/2023,Double Overhead Camshaft,Auto,Black,16001,Passenger,7086491
C_CND_021880,11/27/2023,Overhead Camshaft,Manual,Pale White,24001,Sedan,8892524
C_CND_021881,11/27/2023,Overhead Camshaft,Manual,Black,44001,Hardtop,7425463
C_CND_021882,11/27/2023,Overhead Camshaft,Manual,Black,42500,Passenger,8551233
C_CND_021883,11/27/2023,Overhead Camshaft,Manual,Black,69700,Sedan,7241353
C_CND_021884,11/27/2023,Overhead Camshaft,Manual,Pale White,14000,Sedan,6484051
C_CND_021885,11/27/2023,Overhead Camshaft,Manual,Pale White,57000,Passenger,8444439
C_CND_021886,11/27/2023,Overhead Camshaft,Manual,Pale White,13000,SUV,6418809
C_CND_021887,11/27/2023,Double Overhead Camshaft,Auto,Pale White,16000,Hatchback,6950137
C_CND_021888,11/27/2023,Overhead Camshaft,Manual,Pale White,25000,SUV,7891628
C_CND_021889,11/27/2023,Double Overhead Camshaft,Auto,Black,21000,Hatchback,7601692
C_CND_021890,11/27/2023,Overhead Camshaft,Manual,Pale White,28000,SUV,8791725
C_CND_021891,11/27/2023,Double Overhead Camshaft,Auto,Black,9000,SUV,7822383
C_CND_021892,11/27/2023,Overhead Camshaft,Manual,Pale White,14000,Hatchback,8393814
C_CND_021893,11/27/2023,Double Overhead Camshaft,Auto,Black,19000,SUV,8230600
C_CND_021894,11/27/2023,Overhead Camshaft,Manual,Black,17000,Hatchback,6875492
C_CND_021895,11/27/2023,Double Overhead Camshaft,Auto,Black,26000,Hatchback,6829296
C_CND_021896,11/28/2023,Double Overhead Camshaft,Auto,Black,26001,SUV,7089512
C_CND_021897,11/28/2023,Overhead Camshaft,Manual,Pale White,23001,Hatchback,8345237
C_CND_021898,11/28/2023,Double Overhead Camshaft,Auto,Pale White,24001,Sedan,8720426
C_CND_021899,11/28/2023,Double Overhead Camshaft,Auto,Pale White,12001,SUV,6994380
C_CND_021900,11/28/2023,Double Overhead Camshaft,Auto,Black,16001,Passenger,7526944
C_CND_021901,11/28/2023,Overhead Camshaft,Manual,Pale White,24001,Sedan,6847549
C_CND_021902,11/28/2023,Double Overhead Camshaft,Auto,Pale White,22000,Hardtop,8978057
C_CND_021903,11/28/2023,Double Overhead Camshaft,Auto,Pale White,31501,Sedan,6907223
C_CND_021904,11/28/2023,Double Overhead Camshaft,Auto,Black,16251,Sedan,7369927
C_CND_021905,11/28/2023,Double Overhead Camshaft,Auto,Pale White,62001,Sedan,6888375
C_CND_021906,11/28/2023,Overhead Camshaft,Manual,Black,36001,Passenger,8811466
C_CND_021907,11/28/2023,Overhead Camshaft,Manual,Pale White,17800,Hatchback,7743019
C_CND_021908,11/28/2023,Double Overhead Camshaft,Auto,Black,39000,Sedan,7453998
C_CND_021909,11/28/2023,Double Overhead Camshaft,Auto,Black,9000,SUV,8815769
C_CND_021910,11/28/2023,Double Overhead Camshaft,Auto,Pale White,27000,Sedan,6844698
C_CND_021911,11/28/2023,Overhead Camshaft,Manual,Pale White,21000,Hardtop,8429371
C_CND_021912,11/28/2023,Overhead Camshaft,Manual,Pale White,17000,Hardtop,6318802
C_CND_021913,11/28/2023,Overhead Camshaft,Manual,Pale White,16000,SUV,8786706
C_CND_021914,11/28/2023,Overhead Camshaft,Manual,Pale White,16000,Hardtop,6568148
C_CND_021915,11/28/2023,Double Overhead Camshaft,Auto,Pale White,18500,Sedan,6248975
C_CND_021916,11/28/2023,Double Overhead Camshaft,Auto,Pale White,62000,SUV,6793024
C_CND_021917,11/28/2023,Overhead Camshaft,Manual,Black,22000,Passenger,6595222
C_CND_021918,11/28/2023,Double Overhead Camshaft,Auto,Black,27000,SUV,8848295
C_CND_021919,11/28/2023,Double Overhead Camshaft,Auto,Black,39000,Sedan,7360380
C_CND_021920,11/28/2023,Overhead Camshaft,Manual,Pale White,14000,Sedan,6120910
C_CND_021921,11/28/2023,Double Overhead Camshaft,Auto,Black,27000,Hardtop,7015358
C_CND_021922,11/28/2023,Double Overhead Camshaft,Auto,Black,16000,Hardtop,7189240
C_CND_021923,11/28/2023,Double Overhead Camshaft,Auto,Black,26000,Sedan,8483174
C_CND_021924,11/28/2023,Overhead Camshaft,Manual,Pale White,61000,Sedan,7837722
C_CND_021925,11/28/2023,Overhead Camshaft,Manual,Pale White,54000,SUV,6042199
C_CND_021926,11/28/2023,Overhead Camshaft,Manual,Pale White,20000,SUV,7968023
C_CND_021927,11/28/2023,Overhead Camshaft,Manual,Pale White,22000,Hardtop,7883957
C_CND_021928,11/28/2023,Overhead Camshaft,Manual,Pale White,28500,SUV,7314737
C_CND_021929,11/28/2023,Double Overhead Camshaft,Auto,Pale White,31000,Sedan,6416956
C_CND_021930,11/28/2023,Double Overhead Camshaft,Auto,Black,16000,Sedan,8526144
C_CND_021931,11/28/2023,Double Overhead Camshaft,Auto,Pale White,62000,Sedan,7525257
C_CND_021932,11/28/2023,Overhead Camshaft,Manual,Black,36000,Passenger,6322303
C_CND_021933,11/28/2023,Double Overhead Camshaft,Auto,Black,16100,Sedan,6911822
C_CND_021934,11/28/2023,Overhead Camshaft,Manual,Pale White,41000,Hardtop,7667740
C_CND_021935,11/28/2023,Overhead Camshaft,Manual,Pale White,14000,Hatchback,8760139
C_CND_021936,11/28/2023,Double Overhead Camshaft,Auto,Pale White,31000,Sedan,8434173
C_CND_021937,11/28/2023,Overhead Camshaft,Manual,Pale White,41000,Hardtop,8902639
C_CND_021938,11/28/2023,Double Overhead Camshaft,Auto,Black,16000,Sedan,8966601
C_CND_021939,11/28/2023,Double Overhead Camshaft,Auto,Pale White,18000,Hatchback,8139135
C_CND_021940,11/28/2023,Overhead Camshaft,Manual,Pale White,15000,SUV,8295245
C_CND_021941,11/28/2023,Double Overhead Camshaft,Auto,Pale White,35001,Hardtop,8527021
C_CND_021942,11/28/2023,Double Overhead Camshaft,Auto,Black,22001,Hardtop,8691330
C_CND_021943,11/28/2023,Double Overhead Camshaft,Auto,Pale White,22500,SUV,7250341
C_CND_021944,11/28/2023,Overhead Camshaft,Manual,Pale White,17500,Sedan,6293510
C_CND_021945,11/28/2023,Overhead Camshaft,Manual,Black,36000,Hatchback,7768474
C_CND_021946,11/28/2023,Double Overhead Camshaft,Auto,Black,18000,Sedan,6748607
C_CND_021947,11/28/2023,Overhead Camshaft,Manual,Black,18000,Passenger,7500712
C_CND_021948,11/28/2023,Overhead Camshaft,Manual,Black,21000,SUV,8933806
C_CND_021949,11/28/2023,Double Overhead Camshaft,Auto,Pale White,19201,Hardtop,8310660
C_CND_021950,11/28/2023,Overhead Camshaft,Manual,Pale White,61000,Sedan,8386006
C_CND_021951,11/29/2023,Double Overhead Camshaft,Auto,Black,16001,Sedan,8708631
C_CND_021952,11/29/2023,Double Overhead Camshaft,Auto,Pale White,15000,Hardtop,8803011
C_CND_021953,11/29/2023,Double Overhead Camshaft,Auto,Pale White,31001,Sedan,6251375
C_CND_021954,11/29/2023,Overhead Camshaft,Manual,Pale White,22001,SUV,6644981
C_CND_021955,11/29/2023,Double Overhead Camshaft,Auto,Black,19500,SUV,7394979
C_CND_021956,11/29/2023,Overhead Camshaft,Manual,Pale White,37000,SUV,7370796
C_CND_021957,11/29/2023,Overhead Camshaft,Manual,Pale White,45000,Passenger,8598771
C_CND_021958,11/29/2023,Double Overhead Camshaft,Auto,Black,31000,SUV,8906473
C_CND_021959,11/29/2023,Double Overhead Camshaft,Auto,Pale White,41000,SUV,7658192
C_CND_021960,11/29/2023,Double Overhead Camshaft,Auto,Pale White,15000,Sedan,7669107
C_CND_021961,11/30/2023,Overhead Camshaft,Manual,Pale White,14001,Hatchback,6705329
C_CND_021962,11/30/2023,Double Overhead Camshaft,Auto,Pale White,31001,Sedan,7102397
C_CND_021963,11/30/2023,Double Overhead Camshaft,Auto,Pale White,45550,Hardtop,8719079
C_CND_021964,11/30/2023,Double Overhead Camshaft,Auto,Black,16001,Sedan,8939172
C_CND_021965,11/30/2023,Double Overhead Camshaft,Auto,Pale White,18001,Hatchback,6779330
C_CND_021966,11/30/2023,Double Overhead Camshaft,Auto,Pale White,10601,SUV,6276268
C_CND_021967,11/30/2023,Double Overhead Camshaft,Auto,Pale White,25001,Passenger,8038913
C_CND_021968,11/30/2023,Overhead Camshaft,Manual,Pale White,20001,SUV,8117491
C_CND_021969,11/30/2023,Double Overhead Camshaft,Auto,Pale White,38001,Sedan,6012776
C_CND_021970,11/30/2023,Overhead Camshaft,Manual,Pale White,20001,Hatchback,7218937
C_CND_021971,11/30/2023,Double Overhead Camshaft,Auto,Black,21000,Hatchback,8659728
C_CND_021972,11/30/2023,Overhead Camshaft,Manual,Pale White,61001,Hardtop,8989704
C_CND_021973,11/30/2023,Double Overhead Camshaft,Auto,Pale White,18000,Sedan,7134187
C_CND_021974,11/30/2023,Overhead Camshaft,Manual,Pale White,21000,Sedan,6709686
C_CND_021975,11/30/2023,Overhead Camshaft,Manual,Black,36000,Hardtop,6867470
C_CND_021976,11/30/2023,Double Overhead Camshaft,Auto,Pale White,46000,Hardtop,7619742
C_CND_021977,11/30/2023,Overhead Camshaft,Manual,Pale White,17000,Sedan,7133968
C_CND_021978,11/30/2023,Double Overhead Camshaft,Auto,Pale White,17000,Sedan,6920441
C_CND_021979,11/30/2023,Double Overhead Camshaft,Auto,Pale White,25500,SUV,8183674
C_CND_021980,11/30/2023,Overhead Camshaft,Manual,Pale White,28000,Sedan,7702649
C_CND_021981,11/30/2023,Overhead Camshaft,Manual,Pale White,24000,Hatchback,7514923
C_CND_021982,11/30/2023,Overhead Camshaft,Manual,Pale White,41000,Hatchback,7057283
C_CND_021983,11/30/2023,Overhead Camshaft,Manual,Pale White,13000,Hatchback,7570982
C_CND_021984,11/30/2023,Overhead Camshaft,Manual,Pale White,20000,Sedan,7724846
C_CND_021985,11/30/2023,Overhead Camshaft,Manual,Pale White,14000,Hatchback,8240619
C_CND_021986,12/1/2023,Double Overhead Camshaft,Auto,Black,22001,Hatchback,7248426
C_CND_021987,12/1/2023,Double Overhead Camshaft,Auto,Pale White,21001,Sedan,6510737
C_CND_021988,12/1/2023,Overhead Camshaft,Manual,Pale White,22001,SUV,7263811
C_CND_021989,12/1/2023,Double Overhead Camshaft,Auto,Pale White,19001,Passenger,6194690
C_CND_021990,12/1/2023,Double Overhead Camshaft,Auto,Pale White,31001,Hatchback,8004538
C_CND_021991,12/1/2023,Overhead Camshaft,Manual,Pale White,61401,Sedan,8148143
C_CND_021992,12/1/2023,Double Overhead Camshaft,Auto,Black,26001,Hatchback,6150292
C_CND_021993,12/1/2023,Overhead Camshaft,Manual,Black,26001,SUV,8251696
C_CND_021994,12/1/2023,Double Overhead Camshaft,Auto,Pale White,21201,Hatchback,6863201
C_CND_021995,12/1/2023,Double Overhead Camshaft,Auto,Black,39001,SUV,8467434
C_CND_021996,12/1/2023,Overhead Camshaft,Manual,Black,34500,Hardtop,6435022
C_CND_021997,12/1/2023,Double Overhead Camshaft,Auto,Pale White,16001,SUV,7165538
C_CND_021998,12/1/2023,Overhead Camshaft,Manual,Pale White,71001,Hatchback,6757773
C_CND_021999,12/1/2023,Overhead Camshaft,Manual,Pale White,54001,SUV,6699674
C_CND_022000,12/1/2023,Double Overhead Camshaft,Auto,Pale White,29001,Passenger,7165942
C_CND_022001,12/1/2023,Double Overhead Camshaft,Auto,Pale White,24001,Passenger,6239869
C_CND_022002,12/1/2023,Double Overhead Camshaft,Auto,Pale White,22001,Passenger,6947746
C_CND_022003,12/1/2023,Overhead Camshaft,Manual,Pale White,21000,Hardtop,7703559
C_CND_022004,12/1/2023,Double Overhead Camshaft,Auto,Black,33000,Hardtop,8026044
C_CND_022005,12/1/2023,Overhead Camshaft,Manual,Pale White,54501,Passenger,6516848
C_CND_022006,12/1/2023,Double Overhead Camshaft,Auto,Black,26001,Hatchback,7043933
C_CND_022007,12/1/2023,Overhead Camshaft,Manual,Black,42401,Passenger,7357075
C_CND_022008,12/1/2023,Overhead Camshaft,Manual,Black,43001,Hatchback,7936175
C_CND_022009,12/1/2023,Double Overhead Camshaft,Auto,Black,24001,SUV,8689489
C_CND_022010,12/1/2023,Double Overhead Camshaft,Auto,Pale White,20001,Hatchback,8888413
C_CND_022011,12/1/2023,Overhead Camshaft,Manual,Pale White,16001,SUV,8122514
C_CND_022012,12/1/2023,Overhead Camshaft,Manual,Pale White,49001,Hatchback,8090635
C_CND_022013,12/1/2023,Double Overhead Camshaft,Auto,Black,22000,Hardtop,6944206
C_CND_022014,12/1/2023,Overhead Camshaft,Manual,Pale White,43001,Sedan,7945346
C_CND_022015,12/1/2023,Double Overhead Camshaft,Auto,Pale White,46500,Hardtop,8667739
C_CND_022016,12/1/2023,Double Overhead Camshaft,Auto,Pale White,46000,Hardtop,6811306
C_CND_022017,12/1/2023,Overhead Camshaft,Manual,Pale White,14000,Sedan,7912200
C_CND_022018,12/1/2023,Double Overhead Camshaft,Auto,Pale White,29001,Hatchback,8072513
C_CND_022019,12/1/2023,Overhead Camshaft,Manual,Pale White,71501,SUV,6028240
C_CND_022020,12/1/2023,Overhead Camshaft,Manual,Pale White,17501,Passenger,7114870
C_CND_022021,12/1/2023,Double Overhead Camshaft,Auto,Pale White,22501,SUV,6059997
C_CND_022022,12/1/2023,Overhead Camshaft,Manual,Black,38000,Hardtop,6268520
C_CND_022023,12/1/2023,Double Overhead Camshaft,Auto,Pale White,19000,Hatchback,7687836
C_CND_022024,12/1/2023,Double Overhead Camshaft,Auto,Pale White,27000,Hatchback,8632478
C_CND_022025,12/1/2023,Double Overhead Camshaft,Auto,Pale White,24000,Sedan,7865286
C_CND_022026,12/1/2023,Double Overhead Camshaft,Auto,Pale White,32000,Passenger,8627193
C_CND_022027,12/1/2023,Double Overhead Camshaft,Auto,Pale White,36000,Sedan,6428101
C_CND_022028,12/1/2023,Overhead Camshaft,Manual,Black,16000,Hardtop,6678075
C_CND_022029,12/1/2023,Double Overhead Camshaft,Auto,Black,19000,Passenger,7425807
C_CND_022030,12/1/2023,Overhead Camshaft,Manual,Pale White,41000,Hardtop,7386223
C_CND_022031,12/1/2023,Double Overhead Camshaft,Auto,Black,19000,SUV,6255806
C_CND_022032,12/1/2023,Overhead Camshaft,Manual,Black,85000,SUV,6719749
C_CND_022033,12/1/2023,Overhead Camshaft,Manual,Pale White,17000,Hardtop,8464953
C_CND_022034,12/1/2023,Overhead Camshaft,Manual,Pale White,27000,SUV,7070678
C_CND_022035,12/1/2023,Overhead Camshaft,Manual,Black,16001,Hardtop,7545597
C_CND_022036,12/1/2023,Overhead Camshaft,Manual,Pale White,22500,Passenger,6053495
C_CND_022037,12/1/2023,Double Overhead Camshaft,Auto,Black,16000,Hardtop,6934428
C_CND_022038,12/1/2023,Overhead Camshaft,Manual,Pale White,22000,Hardtop,7130023
C_CND_022039,12/1/2023,Overhead Camshaft,Manual,Pale White,17000,Sedan,8365675
C_CND_022040,12/1/2023,Double Overhead Camshaft,Auto,Pale White,41000,Sedan,6005320
C_CND_022041,12/1/2023,Double Overhead Camshaft,Auto,Pale White,32000,Passenger,8496603
C_CND_022042,12/1/2023,Double Overhead Camshaft,Auto,Pale White,21000,Hardtop,8957767
C_CND_022043,12/1/2023,Overhead Camshaft,Manual,Black,29000,SUV,6858369
C_CND_022044,12/1/2023,Double Overhead Camshaft,Auto,Pale White,12000,Hardtop,7283959
C_CND_022045,12/1/2023,Double Overhead Camshaft,Auto,Pale White,27000,Sedan,7114819
C_CND_022046,12/1/2023,Overhead Camshaft,Manual,Black,42000,Passenger,8792602
C_CND_022047,12/1/2023,Double Overhead Camshaft,Auto,Black,16000,Hardtop,7044682
C_CND_022048,12/1/2023,Overhead Camshaft,Manual,Pale White,13000,Hatchback,7790020
C_CND_022049,12/1/2023,Double Overhead Camshaft,Auto,Black,18000,Sedan,8866544
C_CND_022050,12/1/2023,Double Overhead Camshaft,Auto,Pale White,22000,Hatchback,8612431
C_CND_022051,12/1/2023,Double Overhead Camshaft,Auto,Pale White,15000,Sedan,6761248
C_CND_022052,12/1/2023,Double Overhead Camshaft,Auto,Pale White,42000,Sedan,8819652
C_CND_022053,12/1/2023,Overhead Camshaft,Manual,Pale White,24000,Hatchback,6293296
C_CND_022054,12/1/2023,Overhead Camshaft,Manual,Black,51000,Passenger,8648120
C_CND_022055,12/1/2023,Double Overhead Camshaft,Auto,Pale White,10000,SUV,6272017
C_CND_022056,12/1/2023,Double Overhead Camshaft,Auto,Pale White,21000,Hardtop,8941785
C_CND_022057,12/1/2023,Overhead Camshaft,Manual,Black,49000,Hatchback,6753988
C_CND_022058,12/1/2023,Overhead Camshaft,Manual,Black,15000,SUV,7345178
C_CND_022059,12/1/2023,Double Overhead Camshaft,Auto,Black,16500,Passenger,8575129
C_CND_022060,12/1/2023,Double Overhead Camshaft,Auto,Pale White,45000,Sedan,6360984
C_CND_022061,12/1/2023,Double Overhead Camshaft,Auto,Pale White,27000,SUV,6585304
C_CND_022062,12/1/2023,Overhead Camshaft,Manual,Pale White,17000,SUV,6482761
C_CND_022063,12/1/2023,Overhead Camshaft,Manual,Black,16000,Passenger,8306989
C_CND_022064,12/1/2023,Double Overhead Camshaft,Auto,Pale White,41000,Passenger,7747057
C_CND_022065,12/1/2023,Double Overhead Camshaft,Auto,Pale White,31000,Hatchback,7853868
C_CND_022066,12/1/2023,Double Overhead Camshaft,Auto,Pale White,25000,SUV,8574172
C_CND_022067,12/1/2023,Double Overhead Camshaft,Auto,Black,33000,Hatchback,7692145
C_CND_022068,12/1/2023,Double Overhead Camshaft,Auto,Pale White,36000,SUV,8060365
C_CND_022069,12/1/2023,Double Overhead Camshaft,Auto,Pale White,39000,Hardtop,8353035
C_CND_022070,12/1/2023,Overhead Camshaft,Manual,Pale White,26200,Sedan,6995700
C_CND_022071,12/1/2023,Double Overhead Camshaft,Auto,Pale White,31500,Sedan,6724067
C_CND_022072,12/1/2023,Overhead Camshaft,Manual,Pale White,21000,Hardtop,6611177
C_CND_022073,12/1/2023,Overhead Camshaft,Manual,Black,25000,Hardtop,6820388
C_CND_022074,12/1/2023,Double Overhead Camshaft,Auto,Black,9500,Passenger,6296154
C_CND_022075,12/1/2023,Double Overhead Camshaft,Auto,Pale White,41000,Hatchback,6400252
C_CND_022076,12/1/2023,Double Overhead Camshaft,Auto,Black,45000,Hardtop,8294790
C_CND_022077,12/1/2023,Double Overhead Camshaft,Auto,Black,16000,Hardtop,6624761
C_CND_022078,12/1/2023,Double Overhead Camshaft,Auto,Pale White,19000,Sedan,7127554
C_CND_022079,12/1/2023,Overhead Camshaft,Manual,Black,43000,Hatchback,6763201
C_CND_022080,12/1/2023,Double Overhead Camshaft,Auto,Black,16000,Passenger,6387980
C_CND_022081,12/1/2023,Overhead Camshaft,Manual,Black,18001,Hardtop,8334839
C_CND_022082,12/1/2023,Double Overhead Camshaft,Auto,Black,33000,Hatchback,7248197
C_CND_022083,12/1/2023,Double Overhead Camshaft,Auto,Pale White,51001,Hardtop,8670588
C_CND_022084,12/1/2023,Overhead Camshaft,Manual,Pale White,17000,SUV,7234509
C_CND_022085,12/1/2023,Overhead Camshaft,Manual,Black,12000,Passenger,8722501
C_CND_022086,12/1/2023,Double Overhead Camshaft,Auto,Pale White,42000,Sedan,7491868
C_CND_022087,12/1/2023,Double Overhead Camshaft,Auto,Pale White,21000,Hatchback,8480337
C_CND_022088,12/1/2023,Double Overhead Camshaft,Auto,Black,39000,Passenger,6971928
C_CND_022089,12/1/2023,Overhead Camshaft,Manual,Black,19000,SUV,8356731
C_CND_022090,12/1/2023,Double Overhead Camshaft,Auto,Black,26000,Hatchback,8244526
C_CND_022091,12/1/2023,Overhead Camshaft,Manual,Black,43000,Sedan,8082554
C_CND_022092,12/1/2023,Overhead Camshaft,Manual,Pale White,54000,Sedan,8128054
C_CND_022093,12/1/2023,Double Overhead Camshaft,Auto,Red,22000,SUV,6348269
